variable_names,gqtotals,gqtype,gqtype
4131,5.345851753,0,5.345851753
4132,6.415022103,0,6.415022103
4133,5.345851753,0,5.345851753
4134,23.11245689,10.75066247,12.36179442
4135,14.96838491,0,14.96838491
4136,0,0,0
4137,13.48226652,6.271219777,7.211046744
4138,10.69170351,0,10.69170351
4139,123.2664368,57.33686653,65.92957023
4140,8.553362804,0,8.553362804
4141,0,0,0
4142,0,0,0
4143,2.138340701,0,2.138340701
4144,0,0,0
4145,6.415022103,0,6.415022103
4146,0,0,0
4147,0,0,0
4148,4.276681402,0,4.276681402
4149,2.138340701,0,2.138340701
4150,0,0,0
4151,366.1866191,288.9621835,77.22443563
4152,3.207511052,0,3.207511052
4153,16.03755526,0,16.03755526
4154,20.31423666,0,20.31423666
4155,10.69170351,0,10.69170351
4156,5.345851753,0,5.345851753
4157,7.484192454,0,7.484192454
4158,4.276681402,0,4.276681402
4159,0,0,0
4160,8.553362804,0,8.553362804
4161,5.345851753,0,5.345851753
4162,0,0,0
4163,0,0,0
4164,3.207511052,0,3.207511052
4165,96.30190372,44.79442698,51.50747674
4166,7.484192454,0,7.484192454
4167,2.138340701,0,2.138340701
4168,21.38340701,0,21.38340701
4169,0,0,0
4170,3.207511052,0,3.207511052
4171,5.345851753,0,5.345851753
4172,0,0,0
4173,14.96838491,0,14.96838491
4174,113.2884851,24.54734598,88.74113909
4175,0,0,0
4176,1886.016498,0,1886.016498
4177,9.622533155,0,9.622533155
4178,1756.823899,1386.330476,370.4934233
4179,10.69170351,0,10.69170351
4180,5.345851753,0,5.345851753
4181,0,0,0
4182,0,0,0
4183,10.69170351,0,10.69170351
4184,38.49013262,0,38.49013262
4185,0,0,0
4186,6.415022103,0,6.415022103
4187,22.45257736,0,22.45257736
4188,3.207511052,0,3.207511052
4189,14.96838491,0,14.96838491
4190,0,0,0
4191,0,0,0
4192,7.484192454,0,7.484192454
4193,6.415022103,0,6.415022103
4194,27.79842911,0,27.79842911
4195,26.72925876,0,26.72925876
4196,27.79842911,0,27.79842911
4197,0,0,0
4198,53.45851753,0,53.45851753
4199,0,0,0
4200,0,0,0
4201,0,0,0
4202,0,0,0
4203,0,0,0
4204,0,0,0
4205,0,0,0
4206,0,0,0
4207,31.46720173,0,31.46720173
4208,98.67303447,90.00855148,8.664482992
4209,15.73360086,0,15.73360086
4210,0,0,0
4211,0,0,0
4212,0,0,0
4213,6.051384947,0,6.051384947
4214,1.640575776,0.473889271,1.166686505
4215,0,0,0
4216,373.5479162,340.7466592,32.80125704
4217,4.841107958,0,4.841107958
4218,0,0,0
4219,0,0,0
4220,13.31304688,0,13.31304688
4221,133.9134039,122.1544627,11.7589412
4222,6.051384947,0,6.051384947
4223,4.841107958,0,4.841107958
4224,14.52332387,0,14.52332387
4225,0,0,0
4226,0,0,0
4227,21.32748508,6.160560523,15.16692456
4228,634.3266502,578.6264024,55.70024781
4229,2.420553979,0,2.420553979
4230,19.68690931,5.686671252,14.00023806
4231,0,0,0
4232,9.843454654,2.843335626,7.000119028
4233,0,0,0
4234,6.051384947,0,6.051384947
4235,39.47218869,39.47218869,0
4236,21.32748508,6.160560523,15.16692456
4237,3.630830968,0,3.630830968
4238,5.825199808,2.416664614,3.408535195
4239,26.24921241,7.582228336,18.66698407
4240,7.766933078,3.222219485,4.544713593
4241,2.420553979,0,2.420553979
4242,89.31973039,37.05552408,52.26420632
4243,0,0,0
4244,590.6072792,170.6001376,420.0071417
4245,0,0,0
4246,33.00946558,13.69443281,19.31503277
4247,0,0,0
4248,0,0,0
4249,831.6984924,709.355275,122.3432174
4250,17.47559942,7.249993841,10.22560558
4251,7.261661937,0,7.261661937
4252,0,0,0
4253,0,0,0
4254,21.35906596,8.861103583,12.49796238
4255,18.15415484,0,18.15415484
4256,21.78498581,0,21.78498581
4257,2.420553979,0,2.420553979
4258,0,0,0
4259,0,0,0
4260,7.261661937,0,7.261661937
4261,15.53386616,6.44443897,9.089427186
4262,84.71938926,0,84.71938926
4263,0,0,0
4264,59.30357248,0,59.30357248
4265,101.9501378,86.95322726,14.99691052
4266,4.841107958,0,4.841107958
4267,7.261661937,0,7.261661937
4268,11.48403043,3.317224897,8.166805532
4269,31.17093974,9.003896149,22.16704359
4270,34.45209129,9.951674691,24.5004166
4271,25.41581678,0,25.41581678
4272,0,0,0
4273,24.20553979,0,24.20553979
4274,423.8979413,361.542366,62.35557532
4275,0,0,0
4276,6.562303102,1.895557084,4.666746019
4277,7.261661937,0,7.261661937
4278,27.83637076,0,27.83637076
4279,4.841107958,0,4.841107958
4280,124.6585299,0,124.6585299
4281,0,0,0
4282,0,0,0
4283,0,0,0
4284,0,0,0
4285,0,0,0
4286,828.7610888,164.1659179,664.5951709
4287,13.50712667,0,13.50712667
4288,92.22689088,18.26885021,73.95804066
4289,2.078019488,0,2.078019488
4290,874.8745343,173.300343,701.5741913
4291,0,0,0
4292,0,0,0
4293,40.98972928,8.119488984,32.87024029
4294,0,0,0
4295,0,0,0
4296,0,0,0
4297,0,0,0
4298,21.77579368,4.313478523,17.46231516
4299,6.4046452,1.268670154,5.135975046
4300,0,0,0
4301,33.30415504,6.5970848,26.70707024
4302,1859.866386,1829.735104,30.13128257
4303,0,0,0
4304,0,0,0
4305,0,0,0
4306,319.1722283,290.0799555,29.09227283
4307,5.195048719,0,5.195048719
4308,0,0,0
4309,3.117029231,0,3.117029231
4310,0,0,0
4311,0,0,0
4312,0,0,0
4313,1.039009744,0,1.039009744
4314,0,0,0
4315,0,0,0
4316,0,0,0
4317,0,0,0
4318,6.234058463,0,6.234058463
4319,0,0,0
4320,0,0,0
4321,0,0,0
4322,0,0,0
4323,0,0,0
4324,15.78999675,13.29188363,2.498113128
4325,0,0,0
4326,0,0,0
4327,0,0,0
4328,0,0,0
4329,8.312077951,0,8.312077951
4330,0,0,0
4331,0,0,0
4332,0,0,0
4333,0,0,0
4334,0,0,0
4335,3.117029231,0,3.117029231
4336,6.234058463,0,6.234058463
4337,0,0,0
4338,0,0,0
4339,0,0,0
4340,3.117029231,0,3.117029231
4341,0,0,0
4342,0,0,0
4343,0,0,0
4344,0,0,0
4345,0,0,0
4346,0,0,0
4347,15.78999675,13.29188363,2.498113128
4348,0,0,0
4349,3879.934062,768.5603792,3111.373683
4350,0,0,0
4351,0,0,0
4352,301.7577303,66.94152818,234.8162021
4353,0,0,0
4354,1.039009744,0,1.039009744
4355,9.351087694,0,9.351087694
4356,3.117029231,0,3.117029231
4357,747.3931797,629.1491583,118.2440214
4358,0,0,0
4359,0,0,0
4360,0,0,0
4361,0,0,0
4362,14.54613641,0,14.54613641
4363,2.078019488,0,2.078019488
4364,0,0,0
4365,0,0,0
4366,0,0,0
4367,0,0,0
4368,0,0,0
4369,0,0,0
4370,11.42910718,0,11.42910718
4371,28.05326308,0,28.05326308
4372,4.156038975,0,4.156038975
4373,0,0,0
4374,10.39009744,0,10.39009744
4375,7.273068207,0,7.273068207
4376,0,0,0
4377,5.195048719,0,5.195048719
4378,0,0,0
4379,3846.629907,761.9632944,3084.666613
4380,67.53563335,0,67.53563335
4381,0,0,0
4382,4628.194304,66.94152818,4561.252775
4383,0,0,0
4384,0,0,0
4385,0,0,0
4386,1.039009744,0,1.039009744
4387,0,0,0
4388,63.15998701,53.1675345,9.992452511
4389,0,0,0
4390,224.177437,223.1384273,1.039009744
4391,0,0,0
4392,4.156038975,0,4.156038975
4393,0,0,0
4394,0,0,0
4395,0,0,0
4396,0,0,0
4397,0,0,0
4398,7.273068207,0,7.273068207
4399,13.50712667,0,13.50712667
4400,0,0,0
4401,7.273068207,0,7.273068207
4402,0,0,0
4403,73.68665152,62.02879025,11.65786126
4404,0,0,0
4405,5.195048719,0,5.195048719
4406,62.76552296,12.43296751,50.33255545
4407,0,0,0
4408,0,0,0
4409,0,0,0
4410,0,0,0
4411,13.50712667,0,13.50712667
4412,0,0,0
4413,43.63840924,0,43.63840924
4414,0,0,0
4415,2952.992725,2485.012866,467.9798593
4416,0,0,0
4417,0,0,0
4418,0,0,0
4419,5.195048719,0,5.195048719
4420,0,0,0
4421,0,0,0
4422,136.8466385,115.1963248,21.65031377
4423,0,0,0
4424,0,0,0
4425,0,0,0
4426,0,0,0
4427,0,0,0
4428,3.117029231,0,3.117029231
4429,4.156038975,0,4.156038975
4430,0,0,0
4431,0,0,0
4432,0,0,0
4433,1.039009744,0,1.039009744
4434,2.078019488,0,2.078019488
4435,0,0,0
4436,17.66316564,0,17.66316564
4437,0,0,0
4438,7.273068207,0,7.273068207
4439,0,0,0
4440,1.039009744,0,1.039009744
4441,29.09227283,0,29.09227283
4442,0,0,0
4443,11.42910718,0,11.42910718
4444,0,0,0
4445,0,0,0
4446,0,0,0
4447,5.195048719,0,5.195048719
4448,0,0,0
4449,12.46811693,0,12.46811693
4450,0,0,0
4451,0,0,0
4452,0,0,0
4453,0,0,0
4454,2093.010529,66.94152818,2026.069
4455,0,0,0
4456,0,0,0
4457,0,0,0
4458,0,0,0
4459,4.156038975,0,4.156038975
4460,158.3743856,66.94152818,91.43285746
4461,0,0,0
4462,0,0,0
4463,0,0,0
4464,0,0,0
4465,0,0,0
4466,8.312077951,0,8.312077951
4467,0,0,0
4468,138.1882959,0,138.1882959
4469,0,0,0
4470,0,0,0
4471,0,0,0
4472,0,0,0
4473,0,0,0
4474,5.195048719,0,5.195048719
4475,0,0,0
4476,0,0,0
4477,0,0,0
4478,0,0,0
4479,8.312077951,0,8.312077951
4480,0,0,0
4481,0,0,0
4482,5.195048719,0,5.195048719
4483,0,0,0
4484,34.28732155,0,34.28732155
4485,10.39009744,0,10.39009744
4486,289.4832738,243.6845331,45.79874067
4487,0,0,0
4488,0,0,0
4489,0,0,0
4490,0,0,0
4491,0,0,0
4492,0,0,0
4493,205.8058218,182.4640044,23.34181737
4494,24.19100662,0,24.19100662
4495,0,0,0
4496,0,0,0
4497,0,0,0
4498,552.0865852,338.7658905,213.3206947
4499,0,0,0
4500,38.58859158,34.21200082,4.376590756
4501,0,0,0
4502,23.09141541,0,23.09141541
4503,0,0,0
4504,16.49386815,0,16.49386815
4505,0,0,0
4506,45.08323961,0,45.08323961
4507,0,0,0
4508,6.597547259,0,6.597547259
4509,90.16647921,0,90.16647921
4510,0,0,0
4511,18.69305057,0,18.69305057
4512,0,0,0
4513,0,0,0
4514,1.09959121,0,1.09959121
4515,10.9959121,0,10.9959121
4516,1703.329461,1510.030036,193.2994251
4517,4.39836484,0,4.39836484
4518,0,0,0
4519,3.29877363,0,3.29877363
4520,16.49386815,0,16.49386815
4521,0,0,0
4522,84.69147263,84.69147263,0
4523,5.497956049,0,5.497956049
4524,45.08323961,0,45.08323961
4525,325.7815344,304.8893015,20.89223299
4526,0,0,0
4527,366.2040737,303.4328239,62.7712498
4528,0,0,0
4529,15.39427694,0,15.39427694
4530,5.497956049,0,5.497956049
4531,39.58528356,0,39.58528356
4532,0,0,0
4533,52.56963962,33.87658905,18.69305057
4534,7.697138469,0,7.697138469
4535,0,0,0
4536,86.44622867,67.7531781,18.69305057
4537,0,0,0
4538,12.09550331,0,12.09550331
4539,0,0,0
4540,6.597547259,0,6.597547259
4541,3.29877363,0,3.29877363
4542,1654.884771,0,1654.884771
4543,24.19100662,0,24.19100662
4544,4.39836484,0,4.39836484
4545,2.400949341,0.215774453,2.185174888
4546,16.49386815,0,16.49386815
4547,0,0,0
4548,0,0,0
4549,0,0,0
4550,5.497956049,0,5.497956049
4551,0,0,0
4552,2.19918242,0,2.19918242
4553,0,0,0
4554,0,0,0
4555,0,0,0
4556,0,0,0
4557,6.597547259,0,6.597547259
4558,0,0,0
4559,0,0,0
4560,1.09959121,0,1.09959121
4561,0,0,0
4562,0,0,0
4563,0,0,0
4564,8.796729679,0,8.796729679
4565,0,0,0
4566,0,0,0
4567,0,0,0
4568,0,0,0
4569,0,0,0
4570,9.896320889,0,9.896320889
4571,42.88405719,0,42.88405719
4572,5.497956049,0,5.497956049
4573,3.29877363,0,3.29877363
4574,0,0,0
4575,0,0,0
4576,4.39836484,0,4.39836484
4577,0,0,0
4578,0,0,0
4579,0,0,0
4580,0,0,0
4581,8.796729679,0,8.796729679
4582,1.09959121,0,1.09959121
4583,4.39836484,0,4.39836484
4584,0,0,0
4585,137.4489012,0,137.4489012
4586,7.697138469,0,7.697138469
4587,2.419483153,1.411524544,1.007958609
4588,0,0,0
4589,0,0,0
4590,0,0,0
4591,0,0,0
4592,5.497956049,0,5.497956049
4593,0,0,0
4594,0,0,0
4595,9.896320889,0,9.896320889
4596,0,0,0
4597,0,0,0
4598,49.48160444,0,49.48160444
4599,5.205432524,0.86309781,4.342334714
4600,5.497956049,0,5.497956049
4601,0,0,0
4602,0,0,0
4603,0,0,0
4604,0,0,0
4605,6.597547259,0,6.597547259
4606,1.09959121,0,1.09959121
4607,0,0,0
4608,0,0,0
4609,0,0,0
4610,0,0,0
4611,0,0,0
4612,12.09550331,0,12.09550331
4613,7.697138469,0,7.697138469
4614,1.09959121,0,1.09959121
4615,62.67669896,0,62.67669896
4616,0,0,0
4617,186.3212398,186.3212398,0
4618,0,0,0
4619,5.497956049,0,5.497956049
4620,0,0,0
4621,16.49386815,0,16.49386815
4622,6.597547259,0,6.597547259
4623,29.68896267,0,29.68896267
4624,0,0,0
4625,43.9836484,0,43.9836484
4626,0,0,0
4627,1261.786098,1236.4955,25.29059783
4628,0,0,0
4629,17.59345936,0,17.59345936
4630,42.88405719,0,42.88405719
4631,7.697138469,0,7.697138469
4632,0,0,0
4633,10.9959121,0,10.9959121
4634,0,0,0
4635,10.9959121,0,10.9959121
4636,0,0,0
4637,51.68078686,0,51.68078686
4638,125.1656089,118.5680617,6.597547259
4639,0,0,0
4640,2.19918242,0,2.19918242
4641,16.49386815,0,16.49386815
4642,0,0,0
4643,378.5622469,0,378.5622469
4644,0,0,0
4645,0,0,0
4646,306.1596314,0,306.1596314
4647,0,0,0
4648,6.205938474,0,6.205938474
4649,4.137292316,0,4.137292316
4650,1.034323079,0,1.034323079
4651,0,0,0
4652,445.793247,0,445.793247
4653,0,0,0
4654,2.068646158,0,2.068646158
4655,0,0,0
4656,9.308907711,0,9.308907711
4657,60.71955424,56.43197566,4.287578575
4658,89.98610787,0,89.98610787
4659,0,0,0
4660,0,0,0
4661,0,0,0
4662,14.48052311,0,14.48052311
4663,0,0,0
4664,0,0,0
4665,0,0,0
4666,0,0,0
4667,304.8717749,297.1143519,7.757423092
4668,0,0,0
4669,60.71955424,56.43197566,4.287578575
4670,0,0,0
4671,48.57564339,45.14558053,3.43006286
4672,327.8855929,304.7326686,23.15292431
4673,279.4657937,272.3548225,7.110971168
4674,101.623925,99.03811729,2.585807697
4675,0,0,0
4676,0,0,0
4677,0,0,0
4678,0,0,0
4679,0,0,0
4680,194.3025736,180.5823221,13.72025144
4681,0,0,0
4682,177.8418687,173.3167052,4.52516347
4683,82.74584632,0,82.74584632
4684,0,0,0
4685,0,0,0
4686,0,0,0
4687,177.8418687,173.3167052,4.52516347
4688,0,0,0
4689,0,0,0
4690,0,0,0
4691,85.84881555,0,85.84881555
4692,4.137292316,0,4.137292316
4693,0,0,0
4694,133.5830193,124.1503465,9.432672865
4695,4.137292316,0,4.137292316
4696,0,0,0
4697,0,0,0
4698,736.7734561,718.0263503,18.74710581
4699,36.43173254,33.8591854,2.572547145
4700,0,0,0
4701,564.5758655,462.1778807,102.3979848
4702,0,0,0
4703,0,0,0
4704,230.7343061,214.4415075,16.29279859
4705,14.48052311,0,14.48052311
4706,72.86346508,67.71837079,5.14509429
4707,0,0,0
4708,0,0,0
4709,405.454647,0,405.454647
4710,145.7269302,135.4367416,10.29018858
4711,0,0,0
4712,48.57564339,45.14558053,3.43006286
4713,0,0,0
4714,0,0,0
4715,0,0,0
4716,3.102969237,0,3.102969237
4717,101.623925,99.03811729,2.585807697
4718,0,0,0
4719,0,0,0
4720,0,0,0
4721,0,0,0
4722,0,0,0
4723,0,0,0
4724,60.71955424,56.43197566,4.287578575
4725,5.171615395,0,5.171615395
4726,0,0,0
4727,0,0,0
4728,0,0,0
4729,3.102969237,0,3.102969237
4730,3.102969237,0,3.102969237
4731,0,0,0
4732,0,0,0
4733,0,0,0
4734,528.2032922,528.2032922,0
4735,152.4358875,148.5571759,3.878711546
4736,228.6538312,222.8357639,5.818067319
4737,0,0,0
4738,3.102969237,0,3.102969237
4739,0,0,0
4740,50.81196249,49.51905864,1.292903849
4741,127.0299062,123.7976466,3.232259622
4742,0,0,0
4743,0,0,0
4744,0,0,0
4745,15.51484618,0,15.51484618
4746,10.34323079,0,10.34323079
4747,0,0,0
4748,0,0,0
4749,0,0,0
4750,0,0,0
4751,0,0,0
4752,0,0,0
4753,7.240261553,0,7.240261553
4754,0,0,0
4755,0,0,0
4756,0,0,0
4757,0,0,0
4758,0,0,0
4759,2.068646158,0,2.068646158
4760,0,0,0
4761,11.37755387,0,11.37755387
4762,0,0,0
4763,0,0,0
4764,0,0,0
4765,7.240261553,0,7.240261553
4766,0,0,0
4768,0,0,0
4769,6.205938474,0,6.205938474
4770,0,0,0
4771,0,0,0
4772,0,0,0
4773,0,0,0
4774,0,0,0
4775,0,0,0
4776,264.1016461,264.1016461,0
4777,0,0,0
4778,8.274584632,0,8.274584632
4779,0,0,0
4780,0,0,0
4781,0,0,0
4782,0,0,0
4783,3510.107994,3484.361179,25.74681436
4784,5.149362872,0,5.149362872
4785,24.03036007,0,24.03036007
4786,0,0,0
4787,0,0,0
4788,0,0,0
4789,0,0,0
4790,0,0,0
4791,6.865817163,0,6.865817163
4792,0.858227145,0,0.858227145
4793,6.007590017,0,6.007590017
4794,6.865817163,0,6.865817163
4795,24.03036007,0,24.03036007
4796,0,0,0
4797,16.30631576,0,16.30631576
4798,8.582271454,0,8.582271454
4799,0,0,0
4800,10.29872574,0,10.29872574
4801,0,0,0
4802,12.87340718,0,12.87340718
4803,0,0,0
4804,5.149362872,0,5.149362872
4805,0,0,0
4806,10.29872574,0,10.29872574
4807,39.47844869,0,39.47844869
4808,0,0,0
4809,0,0,0
4810,0,0,0
4811,1.025266484,0,1.025266484
4812,7.176865385,0,7.176865385
4813,2.050532967,0,2.050532967
4814,0,0,0
4815,23.58112912,0,23.58112912
4816,9.227398352,0,9.227398352
4817,702.3075412,0,702.3075412
4818,0,0,0
4819,9.227398352,0,9.227398352
4820,1007.822351,1002.696019,5.126332418
4821,15.37899725,0,15.37899725
4822,3.075799451,0,3.075799451
4823,27.68219506,0,27.68219506
4824,0,0,0
4825,56.38965659,0,56.38965659
4826,6.151598901,0,6.151598901
4827,0,0,0
4828,2.050532967,0,2.050532967
4829,4.101065934,0,4.101065934
4830,0,0,0
4831,23.58112912,0,23.58112912
4832,0,0,0
4833,8.202131868,0,8.202131868
4834,6.151598901,0,6.151598901
4835,11.27793132,0,11.27793132
4836,5.126332418,0,5.126332418
4837,71.76865385,0,71.76865385
4838,5.823391739,0,5.823391739
4839,537.3629631,503.587291,33.77567208
4840,8.152748434,0,8.152748434
4841,4.658713391,0,4.658713391
4842,0,0,0
4843,472.0809042,435.7966942,36.28421006
4844,482.571591,445.4810652,37.09052584
4845,3.494035043,0,3.494035043
4846,11.64678348,0,11.64678348
4847,9.317426782,0,9.317426782
4848,3.494035043,0,3.494035043
4849,0,0,0
4850,23.29356695,0,23.29356695
4851,3.494035043,0,3.494035043
4852,0,0,0
4853,0,0,0
4854,0,0,0
4855,0,0,0
4856,0,0,0
4857,0,0,0
4858,4.658713391,0,4.658713391
4859,0,0,0
4860,32.61099374,0,32.61099374
4861,5.823391739,0,5.823391739
4862,4.658713391,0,4.658713391
4863,0,0,0
4864,46.58713391,0,46.58713391
4865,25.62292365,0,25.62292365
4866,0,0,0
4867,2.329356695,0,2.329356695
4868,4.658713391,0,4.658713391
4869,12.81146182,0,12.81146182
4870,0,0,0
4871,15.14081852,0,15.14081852
4872,10.48210513,0,10.48210513
4873,41.92842052,0,41.92842052
4874,4.658713391,0,4.658713391
4875,0,0,0
4876,23.29356695,0,23.29356695
4877,0,0,0
4878,0,0,0
4879,5.823391739,0,5.823391739
4880,0,0,0
4881,4.658713391,0,4.658713391
4882,0,0,0
4883,1769.646071,1611.577616,158.0684545
4884,0,0,0
4885,151.8640285,138.2984522,13.56557632
4886,0,0,0
4887,46.21948693,42.09083326,4.128653662
4888,4.410228351,0,4.410228351
4889,19.80835154,18.03892854,1.769422998
4890,0,0,0
4891,0,0,0
4892,0,0,0
4893,1300.748418,1184.556308,116.1921102
4894,105.6445415,96.20761889,9.436922657
4895,46.21948693,42.09083326,4.128653662
4896,600.85333,547.1808324,53.67249761
4897,376.3586793,342.7396423,33.61903697
4898,112.2473254,102.2205951,10.02673032
4899,6.615342526,0,6.615342526
4900,0,0,0
4901,0,0,0
4902,0,0,0
4903,0,0,0
4904,0,0,0
4905,303.7280569,276.5969043,27.13115264
4906,5445.529456,0,5445.529456
4907,6.602783847,6.012976181,0.589807666
4908,0,0,0
4909,206.1781754,0,206.1781754
4910,0,0,0
4911,0,0,0
4912,0,0,0
4913,0,0,0
4914,142.2298643,0,142.2298643
4915,0,0,0
4916,297.1252731,270.5839281,26.54134497
4917,581.0449785,529.1419039,51.90307461
4918,7.717899614,0,7.717899614
4919,18.74347049,0,18.74347049
4920,0,0,0
4921,0,0,0
4922,0,0,0
4923,0,0,0
4924,0,0,0
4925,0,0,0
4926,11.02557088,0,11.02557088
4927,19.80835154,18.03892854,1.769422998
4928,9.923013789,0,9.923013789
4929,0,0,0
4930,0,0,0
4931,0,0,0
4932,15.43579923,0,15.43579923
4933,0,0,0
4934,0,0,0
4935,84.89689575,0,84.89689575
4936,0,0,0
4937,26.41113539,24.05190472,2.359230664
4938,0,0,0
4939,3.307671263,0,3.307671263
4940,0,0,0
4941,11.02557088,0,11.02557088
4942,0,0,0
4943,65.05086817,0,65.05086817
4944,0,0,0
4945,12.12812796,0,12.12812796
4946,0,0,0
4947,0,0,0
4948,0,0,0
4949,0,0,0
4950,9.923013789,0,9.923013789
4951,4.410228351,0,4.410228351
4952,0,0,0
4953,0,0,0
4954,14.33324214,0,14.33324214
4955,0,0,0
4956,0,0,0
4957,11.02557088,0,11.02557088
4958,0,0,0
4959,54.0252973,0,54.0252973
4960,0,0,0
4961,20.94858467,0,20.94858467
4962,2503.907146,0,2503.907146
4963,3939.436474,0,3939.436474
4964,12.12812796,0,12.12812796
4965,7.717899614,0,7.717899614
4966,4.410228351,0,4.410228351
4967,28.66648428,0,28.66648428
4968,3.307671263,0,3.307671263
4969,22.05114175,0,22.05114175
4970,0,0,0
4971,0,0,0
4972,0,0,0
4973,0,0,0
4974,12.12812796,0,12.12812796
4975,0,0,0
4976,8.820456701,0,8.820456701
4977,0,0,0
4978,4.410228351,0,4.410228351
4979,0,0,0
4980,0,0,0
4981,0,0,0
4982,0,0,0
4983,0,0,0
4984,0,0,0
4985,23.15369884,0,23.15369884
4986,0,0,0
4987,0,0,0
4988,6.615342526,0,6.615342526
4989,0,0,0
4990,0,0,0
4991,1160.959286,1137.805587,23.15369884
4992,0,0,0
4993,0,0,0
4994,172.1982344,38.78882682,133.4094076
4995,5.512785438,0,5.512785438
4996,54.0252973,0,54.0252973
4997,4.410228351,0,4.410228351
4998,4.410228351,0,4.410228351
4999,4.410228351,0,4.410228351
5000,12.12812796,0,12.12812796
5001,0,0,0
5002,0,0,0
5003,0,0,0
5004,2.205114175,0,2.205114175
5005,4.410228351,0,4.410228351
